source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type
REAL_DB,real_db_128,1,UPDATE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:48.148000,False,LOW,NORMAL
REAL_DB,real_db_83,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 10:14:52.395000,False,LOW,NORMAL
REAL_DB,real_db_97,1,UPDATE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 21:55:29.012000,False,LOW,NORMAL
REAL_DB,real_db_332,8,SETUP_2FA_GENERATE,SUCCESS,unknown,unknown,0.0,1.0,2026-07-28 17:28:50.392000,False,LOW,NORMAL
REAL_DB,real_db_127,1,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:47.181000,False,LOW,NORMAL
REAL_DB,real_db_377,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:18:34.879000,False,LOW,NORMAL
REAL_DB,real_db_287,85,SETUJUI_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:59.836000,False,LOW,NORMAL
REAL_DB,real_db_186,1,DELETE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:23.572000,False,LOW,NORMAL
REAL_DB,real_db_286,86,AJUKAN_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:59.166000,False,LOW,NORMAL
REAL_DB,real_db_147,1,UPDATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:34:43.927000,False,LOW,NORMAL
REAL_DB,real_db_371,1,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:14:45.383000,False,LOW,NORMAL
REAL_DB,real_db_288,85,PINJAM,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:59.915000,False,LOW,NORMAL
REAL_DB,real_db_372,1,CREATE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:17:07.355000,False,LOW,NORMAL
REAL_DB,real_db_239,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-13 20:46:44.196000,False,LOW,NORMAL
REAL_DB,real_db_337,1,SETUP_2FA_GENERATE,SUCCESS,unknown,unknown,0.0,1.0,2026-07-28 22:42:26.001000,False,LOW,NORMAL
REAL_DB,real_db_241,6,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-15 01:54:30.521000,False,LOW,NORMAL
REAL_DB,real_db_317,84,DELETE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:18.545000,False,LOW,NORMAL
REAL_DB,real_db_248,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 07:40:17.318000,False,LOW,NORMAL
REAL_DB,real_db_359,6,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-08-01 23:42:07.912000,False,LOW,NORMAL
REAL_DB,real_db_190,6,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 01:54:49.894000,False,LOW,NORMAL
REAL_DB,real_db_98,1,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 22:36:06.255000,False,LOW,NORMAL
REAL_DB,real_db_380,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:20:52.562000,False,LOW,NORMAL
REAL_DB,real_db_291,85,TOLAK_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:14:00.282000,False,LOW,NORMAL
REAL_DB,real_db_322,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 13:11:12.198000,False,LOW,NORMAL
REAL_DB,real_db_173,6,UPDATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:00.198000,False,LOW,NORMAL
REAL_DB,real_db_290,86,AJUKAN_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:14:00.165000,False,LOW,NORMAL
REAL_DB,real_db_178,6,PINJAM,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:04.245000,False,LOW,NORMAL
REAL_DB,real_db_397,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:22:19.903000,False,LOW,NORMAL
REAL_DB,real_db_410,1,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-08-15 16:14:01.186000,False,LOW,NORMAL
REAL_DB,real_db_391,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:21:49.260000,False,LOW,NORMAL
REAL_DB,real_db_274,84,UPDATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:55.182000,False,LOW,NORMAL
REAL_DB,real_db_299,84,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:13.747000,False,LOW,NORMAL
REAL_DB,real_db_247,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 00:45:22.167000,False,LOW,NORMAL
REAL_DB,real_db_301,84,CREATE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:14.264000,False,LOW,NORMAL
REAL_DB,real_db_57,1,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-05 20:33:07.530000,False,LOW,NORMAL
REAL_DB,real_db_176,8,AJUKAN_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:03.811000,False,LOW,NORMAL
REAL_DB,real_db_276,84,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:55.953000,False,LOW,NORMAL
REAL_DB,real_db_358,6,UPDATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-08-01 23:41:28.807000,False,LOW,NORMAL
REAL_DB,real_db_181,1,DELETE_BERKAS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:46:07.246000,False,LOW,NORMAL
REAL_DB,real_db_354,1,CREATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-08-01 23:25:04.179000,False,LOW,NORMAL
REAL_DB,real_db_378,6,REQUEST_RESET_PASSWORD,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:20:04.716000,False,LOW,NORMAL
REAL_DB,real_db_188,6,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 01:49:32.157000,False,LOW,NORMAL
REAL_DB,real_db_135,1,SETUJUI_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:54.662000,False,LOW,NORMAL
REAL_DB,real_db_89,6,LOGIN_SUCCESS,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 17:27:38.825000,False,LOW,NORMAL
REAL_DB,real_db_144,1,UPDATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:26:19.126000,False,LOW,NORMAL
REAL_DB,real_db_384,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:21:03.876000,False,LOW,NORMAL
REAL_DB,real_db_168,6,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:45:52.495000,False,LOW,NORMAL
REAL_DB,real_db_272,84,LOGOUT,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:52.217000,False,LOW,NORMAL
REAL_DB,real_db_278,84,UPDATE_RAK,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:56.666000,False,LOW,NORMAL
REAL_DB,real_db_194,8,AJUKAN_PEMINJAMAN,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 01:59:13.786000,False,LOW,NORMAL
REAL_DB,real_db_318,84,DELETE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:17:18.630000,False,LOW,NORMAL
REAL_DB,real_db_104,1,CREATE_LEMARI,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 22:44:45.067000,False,LOW,NORMAL
REAL_DB,real_db_396,6,ACCESS_BERKAS_FILE,SUCCESS,unknown,unknown,0.0,1.0,2026-08-02 13:22:18.102000,False,LOW,NORMAL
REAL_DB,real_db_125,1,UPDATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-08 23:04:46.729000,False,LOW,NORMAL
REAL_DB,real_db_327,1,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 15:39:22.539000,False,LOW,NORMAL
REAL_DB,real_db_146,1,CREATE_USER,SUCCESS,unknown,unknown,0.0,1.0,2026-07-09 00:34:43.148000,False,LOW,NORMAL
REAL_DB,real_db_279,84,CREATE_PERKARA,SUCCESS,unknown,unknown,0.0,1.0,2026-07-21 08:13:57.951000,False,LOW,NORMAL
